,authorId,id,reference,title,createdAt,publishedAt,updatedAt,trashed,trashedStatus,authorType,authorZipCode,QUXVlc3Rpb246MTYw - Quel est aujourd'hui pour vous le problème concret le plus important dans le domaine de l'environnement ?,QUXVlc3Rpb246MTYx - Que faudrait-il faire selon vous pour apporter des réponses à ce problème ?,QUXVlc3Rpb246MTQ2 - Diriez-vous que votre vie quotidienne est aujourd'hui touchée par le changement climatique ?,"QUXVlc3Rpb246MTQ3 - Si oui, de quelle manière votre vie quotidienne est-elle touchée par le changement climatique ?","QUXVlc3Rpb246MTQ4 - À titre personnel, pensez-vous pouvoir contribuer à protéger l'environnement ?","QUXVlc3Rpb246MTQ5 - Si oui, que faites-vous aujourd'hui pour protéger l'environnement et/ou que pourriez-vous faire ?","QUXVlc3Rpb246MTUw - Qu'est-ce qui pourrait vous inciter à changer vos comportements comme par exemple mieux entretenir et régler votre chauffage, modifier votre manière de conduire ou renoncer à prendre votre véhicule pour de très petites distances ?",QUXVlc3Rpb246MTUx - Quelles seraient pour vous les solutions les plus simples et les plus supportables sur un plan financier pour vous inciter à changer vos comportements ?,"QUXVlc3Rpb246MTUy - Par rapport à votre mode de chauffage actuel, pensez-vous qu'il existe des solutions alternatives plus écologiques ?","QUXVlc3Rpb246MTUz - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à changer de mode de chauffage ?","QUXVlc3Rpb246MTU0 - Avez-vous pour vos déplacements quotidiens la possibilité de recourir à des solutions de mobilité alternatives à la voiture individuelle comme les transports en commun, le covoiturage, l'auto-partage, le transport à la demande, le vélo, etc. ?","QUXVlc3Rpb246MTU1 - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à utiliser ces solutions alternatives ?","QUXVlc3Rpb246MjA3 - Si non, quelles sont les solutions de mobilité alternatives que vous souhaiteriez pouvoir utiliser ?",QUXVlc3Rpb246MTU3 - Et qui doit selon vous se charger de vous proposer ce type de solutions alternatives ?,QUXVlc3Rpb246MTU4 - Que pourrait faire la France pour faire partager ses choix en matière d'environnement au niveau européen et international ?,QUXVlc3Rpb246MTU5 - Y a-t-il d'autres points sur la transition écologique sur lesquels vous souhaiteriez vous exprimer ?,Region
406,VXNlcjpiZGE4MTUyMS0zZjNkLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NWU5YTFkOWMtM2Y0OC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-107741,Transition écologique et condition animale,2019-03-05 14:12:46,2019-03-05 14:17:45,2019-03-05 14:53:06,False,,Citoyen / Citoyenne,97000, pollution air biodiversité, développer énergie renouvelables; taxer vol avion contraire développer réseau ferroviaire baisser largement prix; développer transports commun ville rendre gratuits; reboiser créer espace vert trouver alternative écologiques système climatisation,Oui, hausser température dérèglement climatiques perturbation saison,Oui, trier banque coopérative solidaire fournisseur énergie  verte manger viander faire produit ménagers lessiver maison améliorer essayer prendre voiture avion possible oublier, conscience écologique plupart raison économique,,Oui, donner aide particulier choisir fournisseur énergie  renouvelable coûter cher gens avoir énergie verte inverse taxer fournisseur énergie issir énergie fossile,Non, développer mayotte, transports commun, etat devoir développer transports commun baisser prix maximum, ca faire bon choix instant exemplaire, renoncer projet montagne guyane; interdire glyphosate maniérer générale favoriser culture biologiques pesticides; interdire taxer plastique recyclable france introduire consigne bouteille plastiquer canette aluminium territoire notamment mer; mieux essayer trouver alternative emballage plastiquer bannir plastique mode consommation rajouter également rubrique revoir condition animale france installation obligatoire système vidéosurveillance abattoir interdiction abattage étourdissement préalable interdiction ferme usiner interdiction broyer vivre poussin mâle caneton femelle interdiction cage poule pondeuse interdiction cage lapin interdiction castrer vif porcelet interdiction gazage cochon dioxyde carbone encadrement durée transport notamment maritime animal vivre interdire vente commercialisation fourrure france interdire corrida,Mer
407,VXNlcjpiZTk4MThjZS0yMmRlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6M2Q2YTY2MDktMjJlNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-32070,ralentir le réchauffement et engager une résilience,2019-01-28 11:26:57,2019-01-28 11:26:57,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse,,Oui, réunion venir connaitre record chaleur mois janvier falloir utiliser climatisation bébé bas âge égaler hausser consommation pollution épidémie dengue arrêter hiver malade océan réchauffer coraux lagon mourir incendie détruire  végétation contrairement année pluie janvier baisser biodiversité île quotidien attrister aimer nature entourer partir,Oui, consommer bio essayer acheter seulement produit besoin essayer favoriser produit locaux utiliser lingettes coucher lavables trier déchet marcher possible petit trajet, meilleur réseau pister cyclables ville mal équiper parking gratuits sécuriser vélib vélo électriques tarif attractifs beaucoup monter réunion centre ville inaccessible voiturer bus bonder pouvoir asseoir moindre chose ponctuels habitation mieux isoler chauffage climatisation, prime achat vélo électrique changer prix essence changer habitude choix faire autrement transports penser faire envier,Non,,Oui, réflexion mener transports commun agréable petit place asseoir assurer électrique pédaler pousse pousser couteux, vélo, mairie,, oui beaucoup transport particulier goutte eau réchauffement climatique diriger autonomie alimentaire ville favoriser circuit courir petit producteur locaux bio cantine limiter consommation viander indispensable bon santé enfant passer énergie propre aller fin nucléaire alternative pesticide lutter surconsommation lutter obsolescence programmer supprimer panneau publicitaire limiter produit jetables remettre végétation ville sanctionner jeter déchet nature trouver alternative plastiquer interdire suremballage ex paquet individuel fruit légume emballer favoriser emballage recyclables multiplier aire protection nature investir réellement existantes réserve mariner réunion clairement moyens agir efficacement préserver enfant maximum perturbateur polluer aire jeu revêtement pneu bon idée matériau naturel devoir privilégier environnement fréquenter investir recherche transports bateau cargots polluer gros pollueur transport sortir capitalisme modeler société respectueux homme terre,Mer
408,VXNlcjpjMDNmZTNhNS0yMDFiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MTc0MjQ1YzktMjAxZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-19518,transition énergétique,2019-01-24 22:22:02,2019-01-24 22:22:02,,False,,Citoyen / Citoyenne,97000, pollution provoquer grand industrie mondiales, taxer entreprise polluantes interdire entreprendre répercuter coût taxer client,Oui, érosion plage guadeloupe,Oui, pouvoir mieux traiter déchet infrastructure territoire seulement container tri déchetterie optimal trier finir endroit, faux problème devon culpabiliser citoyen part infime rapport entreprendre polluantes, citoyen payer pot casser grand industrie,Non,,Non,, transports commun|le vélo, commune service public miser placer pister cyclables guadeloupe route dangereuses vélo piéton, taper poing table direct tourner pot discussion politiquer creuser interminables entraîner changement, gros problème parler transition énergétique vouloir rester système capitaliste baser croissance système incompatible améliorer climat falloir revoir système baser durable partage consommation; revenir consigne verre interdire emballage plastiquer simplement sac bouteille prêt modifier façon importante système pouvoir sortir nucléaire incapables retraiter déchet investir énergie verte aider recherche inventer nouveau système batterie polluantes performantes prêt lâcher lobby pétrole accélérer recherche moteur hydrogéner lourd combattre corruption là découler pouvoir lobby difficulté transition écologique rendre transport commun gratuit moindre coût chercher profit nationaliser défaut ouvrir entreprise priver uniquement système public mettre placer restant effet falloir chercher profit service publiques juste équilibrer développer mieux merci attention,Mer
409,VXNlcjpjMDVkOGY3NS0yNDAxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ODlkMDYwMDctMjQwNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-36505,"l'environnement, la première des politiques publiques",2019-01-29 21:36:21,2019-01-29 21:36:21,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, faire transition écologique première politiques publiques,Oui, perturbation météorologiques arriver sargasse nombrer,Oui, compostage réserver eau pluie installation leds partout maison miser router machine laver soir période creuser achat produire bio autant faire pouvoir, concerner chauffage lieu vie mer modifier manière conduire optimiser trajet petit distance aide achat vélo électrique convaincre, aider financier accompagner proposition liste artisan contacter éviter arnaque,,,Non,, transport demande|le vélo, région département, montrer exemple faire environnement première politiques publiques, développer fret ferroviaire accompagner région ensoleiller prime achat voiture électrique mise disposition panneau solaire recharge,Mer
410,VXNlcjpjMTM2ZGFlZi0zMmZlLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MWE2YjE2ODYtMzJmZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-74332,Entreprise RGE (Reconnu Garant de l’Environnement),2019-02-17 22:58:05,2019-02-17 22:58:35,,False,,,97000, importer impossible faire choix illogique problème toucher question mal définir, mettre placer mesure concréter cesser débattre vider problème réel visible,Oui, vivre île cyclone puissant,Oui, consommation maniérer générale produire bio minime certes compter tenir prix produire emballer possible gestion électricité tri déchet, développer transports commun rendre produit bio accessibles financièrement exemple,,Oui,,Non,, transports commun,,, martinique nombreux citoyen aimer remplacer fenêtre double tripler vitrage confort thermique participer isolation phonique certes possible bénéficier crédit impôt compter  condition remplir là parfait critère permettre avoir droit puisqu martinique dom entreprendre répertorier rge reconnaître garer environnement comment condition contribuer transition écologique changer fenêtre double tripler vitrage domiens pénaliser devoir imposer entreprise fabriquer poser typer installation enregistrer rge oui,Mer
411,VXNlcjpjMTc0Y2I0Ny0xZTg2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NjRhMDMzMTAtMjg4OS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx // UHJvcG9zYWw6YTRhMDdlNTAtMjg3ZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-50692 // 2-50934,idee sur la sortie du glyphosate // sante et ecologie,2019-02-04 15:30:17 // 2019-02-04 14:06:10,2019-02-04 15:30:17 // 2019-02-04 14:06:10,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, changer habitude consommation avoir information claire avantage électricité information fluctuantes suivre loobing pencher pollution transport aérien maritime faisant participer maniérer significative effort dépollution aider idée alternative beaucoup maison autonome energétiquement avoir idéé préciser moyens mobilité électricité bon solution enter contraire,Oui, anxiété avenir planète guadeloupe npus envahir sargasse plage reculer maniérer significative,Oui, tri déchet choix achat suivre provenance circuit courir qualité tri déchet choisir achat fonction provenance pouvoir améliorer provenance circuit courir  an sortir glyphosate cha gions étiquetage mettre croix verte produit utiliser produit chimiques croix rouge affichage devoir visible lunette jumeler ainsi informer amont rester persuader client obteraient produit sains chers ainsi sauver culture labelliser protègrions santé,, communication volonté collective niveau auto avion bateau,,,Non, précis deans horires mieux desservir endroit adapter offre demande desservir endroit nécessaire gratuité transports diminution importantes transports collectif, transports commun|le transport demande transport demande|le vélo|le covoiturage|l auto partager, état collectivité territoriale, etre agressif europe bannir loobings énergie fossile,,Mer
412,VXNlcjpjMTkzYmU1Yi0yMzIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZTUwMjk2M2YtMjMyMi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-33449,Commen réduire les dépenses de l'Etat,2019-01-28 18:33:58,2019-01-28 18:33:58,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, nécessaire éduquer nouvelle génération maternelle cour obligatoire environnement pouvoir solution génération futures présent falloir taxer entreprise polluer,Oui, cyclone catégorie  beaucoup souvent érosion littoral,Oui, éviter gaspiller eau manger sainement éviter consommation outrance respecter environnement,,,Oui,,Oui, incitation, transports commun|le covoiturage,,,,Mer
413,VXNlcjpjMjNkMGYwYy0zNzc2LTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZjRiYzg2MGQtNDA1NS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-111451,environnement,2019-03-06 22:22:33,2019-03-06 22:22:33,,False,,Citoyen / Citoyenne,97000, pollution terrer mer, suivre proposition wwf interdiction miser marché produire recyclable obliger entreprise diminuer packaging produit taxer fortement pollueur matériau air développer organisation transports diminuer voiture faciliter utilisation moyens transport polluer polluer,Oui, présence sargasse bordure mer,Oui, tri déchet utilisation désherber chimique matériel installer classer composteur réserver eau pluviale, chauffage climatisation guadeloupe entretenir concerner déplacement petit distance falloir avoir piste cyclable loin cas guadeloupe falloir rendre obligation installation cuver eau pluviale disposer composteur, électricité polluer production don voir créer piste cyclables,Non, agir climatisation falloir obliger construction maison bio climatiques,Non,, vélo|le transport demande, état, falloir premier lieu appliquer mesure améliorer environnement pouvoir faire partager,,Mer
414,VXNlcjpjMjZiMWM3NS0yMWYxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NmFhZmNkZDEtMjFmMy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-27648,Isolation des logements,2019-01-27 06:21:36,2019-01-27 06:21:36,,False,,Citoyen / Citoyenne,97000, économie energie, français vivre logement mal isoler facture énergétique énorme lancer grand plan idolation logement passoire thermique relancer emploi diminuer significativement consommation énergétique,Oui, pollution circuler vélo subir pollution voiture,Oui, aller travail vélo consommer local servir marché, baisse impôt circuler vélo, baisser tva produit locaux,Non,,Je n'utilise pas la voiture pour des déplacements quotidiens,, vélo, etat employeur, respecter accord paraître climat, falloir aider agriculture bio favoriser circuit courir alimentation végétarien devoir promouvoir adoption repas végétarien ecole entreprise falloir mettre placer stopper nucléaire donner date sortir nucléaire travailler rendre réalisable sortie,Mer
415,VXNlcjpjMjdmNDNlNC0zMjQwLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZGY1YzMyN2UtMzQ5Ni0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-78246,La crise climatique,2019-02-19 23:37:00,2019-02-19 23:37:00,,False,,,97000, dérèglement climatiques croire sécheresse, diminuer émission  redynamiser fret rail imposer ferroutage suisse trajet long voir convoi camion autoroute réhabiliter petit ligne chemin fer développer voiture électrique piler combustible hydrogéner effet développement voiture électriques batterie recharger réseau électrique contribuer développer moyens production nucléaire supprimer quota émission  taxer directement émission  gramme  émettre,Non, problème résider effet nombreux ressentir directement effet,Oui, privilégier circuit courir locaux produit alimentaires favoriser agriculture biologique gros action protection environnement devoir venir état collectivité locale interdiction glyphosate subvention priorité agriculture biologique taxation fuel maritime kérosène aérien subvention remplacement chaudière fuel isolation logement réhabilitation chauffage électrique produire   chauffage fuel chauffage gaz produire   chauffage fuel, développement transports commun,,Non,,Non,, transports commun|le transport demande, collectivité, environnement affaire pays livrer guerre commerciale aspect environnemental occulter formation prix particulier mettre placer taxe écologique prendre compter problème, dérèglement climatique essentiellement production gaz effet serrer électricité origine nucléaire grand partie décarbonée concourir émission gaz effet serrer certes poser problème age centrale difficulté miser service epr document intituler synthèse dossier maître ouvrage débat public ppe ppe  préciser pager  causer réduction  part nucléaire production électricité  développement volontariste énergie renouvelables faible maturité courir terme solution stockage france contraindre construire jusqu vingtaine nouveau centrale gaz prochaine année assurer sécurité approvisionnement pointe consommation conduire augmentation forte durable émission gaz effet serrer plan discourir forte incohérence vouloir plan purement idéologique sortir nucléaire augmenter trop dire émission  vouloir vraiment attaquer problème dérèglement climatique travers  poindre signaler centrale gaz construire edf opérateur priver appel offre cre adieu service public opérateur intérêt faire tourner centrale produire  rentabiliser contrat venter rte,Mer
