,authorId,id,reference,title,createdAt,publishedAt,updatedAt,trashed,trashedStatus,authorType,authorZipCode,QUXVlc3Rpb246MTYw - Quel est aujourd'hui pour vous le problème concret le plus important dans le domaine de l'environnement ?,QUXVlc3Rpb246MTYx - Que faudrait-il faire selon vous pour apporter des réponses à ce problème ?,QUXVlc3Rpb246MTQ2 - Diriez-vous que votre vie quotidienne est aujourd'hui touchée par le changement climatique ?,"QUXVlc3Rpb246MTQ3 - Si oui, de quelle manière votre vie quotidienne est-elle touchée par le changement climatique ?","QUXVlc3Rpb246MTQ4 - À titre personnel, pensez-vous pouvoir contribuer à protéger l'environnement ?","QUXVlc3Rpb246MTQ5 - Si oui, que faites-vous aujourd'hui pour protéger l'environnement et/ou que pourriez-vous faire ?","QUXVlc3Rpb246MTUw - Qu'est-ce qui pourrait vous inciter à changer vos comportements comme par exemple mieux entretenir et régler votre chauffage, modifier votre manière de conduire ou renoncer à prendre votre véhicule pour de très petites distances ?",QUXVlc3Rpb246MTUx - Quelles seraient pour vous les solutions les plus simples et les plus supportables sur un plan financier pour vous inciter à changer vos comportements ?,"QUXVlc3Rpb246MTUy - Par rapport à votre mode de chauffage actuel, pensez-vous qu'il existe des solutions alternatives plus écologiques ?","QUXVlc3Rpb246MTUz - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à changer de mode de chauffage ?","QUXVlc3Rpb246MTU0 - Avez-vous pour vos déplacements quotidiens la possibilité de recourir à des solutions de mobilité alternatives à la voiture individuelle comme les transports en commun, le covoiturage, l'auto-partage, le transport à la demande, le vélo, etc. ?","QUXVlc3Rpb246MTU1 - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à utiliser ces solutions alternatives ?","QUXVlc3Rpb246MjA3 - Si non, quelles sont les solutions de mobilité alternatives que vous souhaiteriez pouvoir utiliser ?",QUXVlc3Rpb246MTU3 - Et qui doit selon vous se charger de vous proposer ce type de solutions alternatives ?,QUXVlc3Rpb246MTU4 - Que pourrait faire la France pour faire partager ses choix en matière d'environnement au niveau européen et international ?,QUXVlc3Rpb246MTU5 - Y a-t-il d'autres points sur la transition écologique sur lesquels vous souhaiteriez vous exprimer ?,Region
151,VXNlcjoyYzRmOTY1NC0yMjEwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NzljNjY2MTUtMjIxMi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-27942,III)	Transition écologique et énergétique :,2019-01-27 10:03:55,2019-01-28 11:21:30,,False,,Citoyen / Citoyenne,20000,, iii  côté offrir faciliter développement domaine notamment aider recherche activité industriel nouveau démarrage faire prélever part importante subvention accorder recherche énergie atomique financer recherche énergie nouveau renouvelables enr notamment travail viser améliorer stockage énergie pierre achoppement freiner développement enr développer enr contribuer fortement croissance implantation territoire filière industriel dynamique créatif valeur ajouter emploi délocalisables iii  côté demander accompagner consommateur aider mieux consommer utiliser carotte plutôt bâton début cas exemple cas effacement avantage prix essence choisir emblée augmenter prix aligner essence appeler bâton judicieux utiliser mesure mixte baisser prix essence augmenter prix voire baisser prix essence aligner prix carotte douter éviter révolte gilet jaune coûter définitive cher contribuable  md faire geste significatif direction personne contraindre utiliser véhicule gagner vie,,,,,,,,,,,,,,,Corse
152,VXNlcjoyZGRiNzUwMi0xZmRiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ODc3OTM2ZTAtMWZlMC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-17087,la surpopulation est la cause majeure de la dégradation de notre environnement.,2019-01-24 15:01:21,2019-01-31 01:00:49,,False,,Citoyen / Citoyenne,20000, augmentation population mondiale, accord mondial régulation population naissance arrêt expansion voir diminution population,Non,,Oui, tri déchet vélo trajet courir, aménagement routier pister cyclable,,Oui,,,, vélo,,, exonération tva isolant thermique habitat permettre beaucoup bricoleur isoler habitat moindre frai,Corse
153,VXNlcjoyZTRjNzljZS0zYjNlLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NGU5MjI2NGEtM2I0NC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-93433,RESPECT TOTAL DE LA BIODIVERSITE,2019-02-28 11:33:37,2019-02-28 11:33:37,,False,,Citoyen / Citoyenne,20000, biodiversité disparition espèce, interdiction produit chimiques ; interdiction chasse création police régulation espèce,Non,,Oui, respect total bio diversite,,,Non,,Non,, transports commun|le transport demande, collectivites publiques, obtenir résultat patents, abandon éolien aberration inefficace totalement nuisible destruction environnement enlaidissement généraliser pollution acier béton ; miser jeu nuisance financier niveau grouper industriel financier élire,Corse
154,VXNlcjoyZTkwN2VkYS0zNDRiLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MTE1OWQ3M2QtMzZhMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-82938,Inquiétude Majeur sur l'avenir de la planète,2019-02-22 13:47:52,2019-02-22 13:47:52,,False,,,20000, dérèglement climatiques croire sécheresse, revoir mode vie consommation,,,Oui, diminuer utilisation voiture ville particulier favoriser marche transports commun, disposer moyens transport commun territoire urbains ruraux, disposer lieux proximité tri sélectif compostage abattement taxe ordure ménagère relation volume poids déchet collectif,Non,,Je n'utilise pas la voiture pour des déplacements quotidiens,, transports commun, dirigeant réelle politiquer transports commun limiter utilisation voiture individuel réduction effet serrer,,,Corse
155,VXNlcjoyZjg5ZDc2ZC0zZWMzLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YjIwNTZjYmEtM2VjNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-106605,"Abolition de la chasse, abolition de l’elevage intensif et abolition de l’expérimentation animale",2019-03-04 22:37:22,2019-03-04 22:37:22,2019-03-05 11:24:16,False,,Citoyen / Citoyenne,20000, sauver vivant abolition chasse abolition experimentation animale, souhaiter abolition chasse abolition elevage intensif abolition souffrance animale former ainsi mise placer statut vivre loi inscrire constitution protection vivre forme animal marin terrestre végétaux souhaiter mise placer commission enquête parlementaire validité modeler animal expérimentation scientifique suivre grand débat assemblée nationale effet modèle animal valider rapport santé humaine contrairement méthode substitutives valider demander également utilisation méthode substitutives expérimentation animal cellule souche déchet biologiques chirurgicaux  épigénétique inversion rapide pourcentage allouer recherche médicale instant  expérimentation animale  seulement recherche substitutive,Oui, manquer eau chaleur insupportables grêler démarrage culture précoce,Oui, economise eau energie changer voiturer changer banquer consommer bio entrer décroissance mettre pied supermarché planter arbre faire réparer panner ailleurs donner recycler trier tendre déchet remercier gouvernement successifs absolument transition energetique écologique faire, etat mettre disposition alternative savoir coûteuses grâce lutte fraude fiscale pognon dinguer récupérer, changer comportement gouvernement faire autant merci,Oui, nouveau mode chauffage rendre indépendant energetiquement respectueux environnement climatisation scandale écologique gravissime normer imposer lobbystes assemblee nationale parlement européen,Non,, transports commun, gouvernement question, chasser fraude fiscale tourner dos lobbyiste dicter loi jouer vie, interdiction totale toucher vivre chasser former planter arbre grand échelle interdiction totale chimie nature nature devoir avoir statut juridique atteindre nature devoir sévèrement punir,Corse
156,VXNlcjozMWEyMTllNC0yYWQ2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ODQwODU5N2YtMmFlNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-57348,espoir,2019-02-07 15:41:55,2019-02-07 15:41:55,,False,,Citoyen / Citoyenne,20000, pollution air, agir polémiquer problème centrale fioul lourd  an régler crise déchet circulation idem solution exister gazoduc incinérateur transports commun dignes nom pister rouer velot moto,Oui, oui problème santé climatiques sonore,Oui, trier déchet voiture économique climatisation temps permet prendre scooter pouvoir voiturer déplacer transport commun scooter, an changer chaudière effectuer entretien an souhaiter améliorer isolation appartement conseil aide lisibles statu quo amélioration transports commun permettre pendre voiture bus petit fréquents, faciliter déplacement ville riverain rouer meme motoriser piste circuler augmenter transports commun tenir compter trajet domicile travail conseil aider améliorer habitat simplifier lisibles,Non,,Oui, faciliter circulation rouer sécurité, transports commun, commune devoir faciliter circulation transports commun diminuer accès ville voiturer tot prévoir parking centrer ville falloir faire périphérie avoir navette rentrer ville faire payer accès ville riverain, faire preuve perseverance voir mal individuellement faire entendre raison proche falloir baisser bras argumenter, falloir taxer entreprise meme état actionnaire continuer polluer projet concret cour terme remédier,Corse
157,VXNlcjozN2NhNGFiOS0zNmIwLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MjM1NjQ0ZDMtM2U5Yi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-105495,Encourager le developpement des energies propres,2019-03-04 17:32:44,2019-03-04 17:32:44,,False,,,20000, pollution air, encourager developpement energies propre,Non,,Oui, utiliser voiture petit distance, développer transports commun,,Non,,Oui,, marche, collectivité locale,,,Corse
158,VXNlcjozN2U0ZjZmZS0xZjJlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZGZhN2Q4ODEtMWY1MC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-14011,climat,2019-01-23 21:53:02,2019-01-23 21:53:02,,False,,Citoyen / Citoyenne,20000, dérèglement climatiques croire sécheresse, taxer importation polluantes taxer industrie polluantes énergivores taxer transports international camion bateau taxer produit recyclables plastiquer chimiques baisser tva produit bio biodégradables taxer promoteur construction ensemble immobilier déboisement conversion terre agricoles taxer administration locaux commercial location résidentielles rénover baisser tva véhicule électriques aider agriculteur éleveur passer bio aider rénovation résidentielle transports commun  euro obligation aménagement pister cyclables inter urbain,Oui, modification faune flore local pic chaleur tempêter inondation,Oui, manger bio local réduire consommation viander poisson utiliser matière plastiquer réduire déplacement automobile recycler habiter appartement rénover isoler, aide installation nouveau mode chauffage prix véhicule électrique prix transport commun, baisse tva aide financier transport commun ,Oui, baisse tva aide financier,Je n'utilise pas la voiture pour des déplacements quotidiens,, transports commun|le vélo|le covoiturage|l auto partager, commune état site spécialiser, montrer exemple,,Corse
159,VXNlcjozNzhlM2IyNC0xYTc4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZWVhZTZiYTktMWYwYy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-10061,Pollution de l'air,2019-01-23 13:46:41,2019-01-23 13:46:41,,False,,Citoyen / Citoyenne,20000, pollution air, taxer gros pollueur,Non,,Non,, chauffer électricité dernier tellement chère  degré faire économie vie ville  habiter transport commun disponible  matin obliger prendre voiture,,Non,,Non,, transports commun|le transport demande, savoir,, falloir financer transition péage routier frontière terrestres métropole mer véhiculer immatriculer étranger devoir payer taxe circuler territoire national comprendre véhicule diplomatiques taxer devoir également payer compagnie aériennes étranger survoler territoire national poser,Corse
160,VXNlcjozODZkMWEzZC0zNzU1LTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MjQ2OTRkZmQtMzc3OS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-84659,TRANSITION ECOLOGIQUE NON PUNITIVE,2019-02-23 15:41:45,2019-02-23 15:41:45,,False,,Citoyen / Citoyenne,20000, poindre dessus ajouter implicite déforestation outrance réaliser profit scandaleux, limiter démographie mondiale ensuite réduire limiter impact homme planète long terme partir colonisation planète humanité courir perte courir terme développer alternative énergie fossile limiter dérèglement climatique modifier mode vie préserver biodiversité rechercher mode économique capitalisme profit puissance argent cour retour agriculture exploitation sol vertueuses poison,Oui, constater saison chaude cutes pluie irrégulier violer érosion sol chyte biodiversité lier impact,Oui, limiter impact maximum tri utilisation maximum plastiquer dérivé économie eau isolation thermique maison installation panneau solaire pays européen autoconsommation énergie solaire ménage permettre développement filière france politique edf empêche pouvoir changer véhiculer fauter moyen prime etat région transports collectif limiter bénéficier devoir parcourir nombreux kilométrer, région montagneuses difficile passer véhicule maison isoler nécessiter chauffage, faire cesser hypocrisie générale consister limiter vitesse mettre marché véhicule puissants dénigrer diésel polluer essence  robuste nécessiter entretien rendre accessible financièrement véhicule hybrider électriques développer alternative connaître moteur thermique pentone gourmand moteur hydrogéner eau pile combustible,Oui, concerner réduire empreinte carbone alternative connaître développer existent; maison positiver utilisation matériau isoler ex; chanvre boire,Non, financer véhicule hybrider électrique utiliser écocarburant introuvable région carburant environ  cts cher moyenne nationale,, agglomération alternative exister milieu ruralou, penser france leader matière beaucoup apprendre voisins européen hésiter rechercher autonomie énergétique etont résultat surprendre, arrêt utilisation produire chimiques agriculture détruire sol insecte lutter lobbys agro chimiques agro alimentaires développement recherche énergie alternative moteur utiliser eau hydrogène air comprimer soleil dispositif pentone eco carburer déforestation arrêt production plastiquer dépollution océan arrêt pêche intensive protection espèce mariner interdiction mondiale prospection pôle arrêt financement mondial recherche énergie fossile lutter réchauffement climatique arrêt déforestation amazonie pays asiatiques reboisement rechercher agriculture sol respectueuse protection dres zoner sensible arrêt création infrastructure souvent inutile zone sensible trop couteuses terme environnemental financier,Corse
161,VXNlcjozYTI5MDEzYi0zZDAxLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NzFkOGJmYTItM2QwNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-98464,Surproduction et surconsommation,2019-03-02 17:22:59,2019-03-02 17:22:59,,False,,Citoyen / Citoyenne,20000, surproduction surconsommation, ecoconception extrêmement pousser recyclage organe objet rendre possible agir label argument commercial incitation mettre placer niveau pouvoir public législatif normatif fiscal institutionnel,Oui, evenements climatiques exceptionnel violer sécheresse incendier croire coup mer personne épargner corser,Oui, consommer possible jeter possible donner euro association protection environnement aimer pouvoir donner davantage pouvoir militer davantage peut prévoir reprendre exploitation proposer formation protection lenvironnement projet moyen terme, cas pouvoir davantage réseau pister cyclables développer réseau transports commun faible cher locataire pouvoir investir chaufferie rentable, développer transports commun efficaces denses développer vrai système collecter tri déchet limiter vente produire jetables recyclables toxique,Oui, incitation propriétaire logement,Je n'utilise pas la voiture pour des déplacements quotidiens,, transports commun|le vélo, puissance publique, proposer stratégie cohérente concernant montrer stratégie économiquement efficace, transition écologique pouvoir accommoder libéralisme économique pouvoir reposer exclusivement taxation produire,Corse
162,VXNlcjozYTM1NDdlYi0zM2JmLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ODBkYzE1NjgtMzNjMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-76060,Gachis,2019-02-18 22:02:30,2019-02-18 22:02:30,,False,,,20000, gachis, retour emballage papiers imposer emballage verre consigner,Non,,Oui, tri selectif, aider état contribuable,,Non, crédit impots augmenter,Non, supprimer existant train boire, transports commun, supprimer letat,,,Corse
163,VXNlcjozYTkwNWNlOS00MTBlLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MTI2NjliNzAtNDExMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-113820,Respect de l'environnement,2019-03-07 20:56:18,2019-03-07 20:56:18,,False,,Citoyen / Citoyenne,20000, biodiversité disparition espèce, recenser beaucoup espèce faunistiques floristiques agir ensemble augmenter personnel dédier gestion environnement,Oui, vent fort fréquent croire importante sécheresse longue incendier répétition,Oui, tri sélectif plantation arbre achat voiturer neuve moteur diesel consommer réduction chauffage isolation thermique, projet locaux commun, changer comportement école prix,Non,,Non,, covoiturage|le vélo, projet locaux association commune, simplifier uniformiser imposer choix rigoureux, attacher davantage importance espacer naturel source stock carbone apport oxygène arrêter politique trouver taxe moyens transport,Corse
164,VXNlcjozZDE2Y2NhYy0yMDkxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6M2E4MzA4Y2QtMjNkZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-35793,l'avenir de l'humanité en question,2019-01-29 16:47:48,2019-01-29 16:47:48,,False,,Citoyen / Citoyenne,20000, dérèglement climatiques croire sécheresse, remettre proposition sachant,Oui, angoisser avenir,Oui, utilisation energies renouvelables tri dechets, education,,,,Non,,,, choix france meilleur pays europeens pouvoir etre etablir notation ensemble tenter rapprocher, revoir principe precaution elimine solution technique efficaces pression specialistes,Corse
165,VXNlcjozZDM0ZGUyZC0yODMzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZWE2OTRkZjItMjgzNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-49841,Environnement Evelyne,2019-02-04 05:47:03,2019-02-04 05:47:03,,False,,Citoyen / Citoyenne,20000, biodiversité disparition espèce, pencher agriculture biologique respectueuse biodiversité ainsi respectee nature pouvoir vivre adapter modification mieux protéger impact continuer servir,Oui, pollution air hausse température difficiles supporter hiver pratiquement inexistant multiplier insecte agression,Oui, jardin potager fruitier biologiques tri déchet composter plantation fruitier, circuler bicyclette assistance électrique temps permet, voiture moteur eau,Oui, aide conversion,Oui, transports commun, transports commun|le vélo|l auto partager, région aider état,, grand protection terre agricoles agriculteur pratiquer agriculture biologique petit exploitation familiale,Corse
